ID,Index,Rank,Family Name,Given Name,Country,Time,Date,Location,Event,Gender,Year,Distance
,,Rank,Family Name,Given Name,Nationality,Time,Date,Location,Event,Gender,Year,Distance
20345.0,4649.0,37,Pearman,Maddison,CAN,"1.15,62",2023-10-08,Calgary (CAN),Canada - Long Track Championships 2024,f,2023,1000
23846.0,4650.0,38,Kachanova,Daria,RUS,"1.15,83",2023-12-01,Chelyabinsk,Russia Cup Allround/Sprint,f,2023,1000
29989.0,4651.0,39,Hiller,Carolina,CAN,"1.15,90",2023-10-08,Calgary (CAN),Canada - Long Track Championships 2024,f,2023,1000
36035.0,4652.0,40,Inagawa,Kurumi,JPN,"1.15,98",2024-02-17,Calgary (CAN),World Single Distances Championships 2024,f,2023,1000
68934.0,4653.0,41,Myers,Greta,USA,"1.15,99",2024-01-06,Salt Lake City (USA),Winter World Cup Qualifier,f,2023,1000
36011.0,4654.0,42,de Boer,Myrthe,NED,"1.16,00",2023-12-30,Heerenveen (NED),Netherlands - Single Distances Championships 2024,f,2023,1000
46963.0,4655.0,43,Kang,Soo-Min,KOR,"1.16,10",2024-01-26,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1000
66543.0,4656.0,44,Rands-Evans,Chrysta,USA,"1.16,14",2024-01-06,Salt Lake City (USA),Winter World Cup Qualifier,f,2023,1000
26026.0,4657.0,45,van Elst,Isabelle,BEL,"1.16,18",2024-01-26,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1000
19908.0,4658.0,45,Yamane,Kako,JPN,"1.16,18",2024-01-28,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1000
24419.0,4659.0,47,Golubeva,Elizaveta,KAZ,"1.16,23",2024-03-19,Astana (KAZ),Kazakhstan - Sprint Championships 2024,f,2023,1000
31262.0,4660.0,48,Lamarche,Béatrice,CAN,"1.16,25",2024-01-26,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1000
41691.0,4661.0,49,Smit,Pien,NED,"1.16,30",2024-02-25,Heerenveen (NED),Netherlands - Sprint Championships 2024,f,2023,1000
36633.0,4662.0,50,Scott,Alexa,CAN,"1.16,35",2024-01-21,Salt Lake City (USA),ISU Four Continents Speed Skating Championships 2024,f,2023,1000
15942.0,4663.0,51,Kim,Min-Ji,KOR,"1.16,36",2024-01-26,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1000
29791.0,4664.0,52,Park,Chae-Eun,KOR,"1.16,37",2024-01-28,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1000
51022.0,4665.0,53,Veen,Meike,NED,"1.16,47",2023-12-30,Heerenveen (NED),Netherlands - Single Distances Championships 2024,f,2023,1000
22909.0,4666.0,54,Lancee,Gioya,NED,"1.16,49",2023-10-29,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2023,1000
22368.0,4667.0,54,de Neeling,Sanneke,NED,"1.16,49",2023-10-29,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2023,1000
29022.0,4668.0,56,Sloeva,Ekaterina,BLR,"1.16,50",2024-01-14,Minsk,Belarus - Sprint Championships 2024,f,2023,1000
25026.0,4669.0,57,Groot,Robin,NED,"1.16,53",2023-12-22,Heerenveen (NED),Trainingwedstrijd Topteams/Deelnemers NKA,f,2023,1000
35619.0,4670.0,58,Ostlender,Anna,GER,"1.16,59",2024-01-26,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1000
27663.0,4671.0,59,Voskamp,Dione,NED,"1.16,61",2024-02-24,Heerenveen (NED),Netherlands - Sprint Championships 2024,f,2023,1000
31895.0,4672.0,60,Boersma,Anna,NED,"1.16,64",2023-10-29,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2023,1000
26482.0,4673.0,61,Jabrzyk,Natalia,POL,"1.16,65",2024-01-26,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1000
32801.0,4674.0,62,Desmarais,Alison,CAN,"1.16,66",2024-01-28,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1000
25816.0,4675.0,63,Lugters,Maud,NED,"1.16,67",2023-10-29,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2023,1000
35591.0,4676.0,64,Wojtasik,Iga,POL,"1.16,68",2024-03-08,Inzell (GER),World Sprint Championships 2024,f,2023,1000
23690.0,4677.0,65,Scholz,Lea Sophie,GER,"1.16,72",2024-01-26,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1000
22023.0,4678.0,66,Eranina,Elena,RUS,"1.17,02",2023-11-04,Kolomna,Russia Cup 1,f,2023,1000
49350.0,4679.0,67,Daleman,Angel,NED,"1.17,03",2023-09-17,Heerenveen (NED),Plaatsingswedstrijd HC 1,f,2023,1000
30383.0,4680.0,67,Pei,Chong,CHN,"1.17,03",2024-02-17,Calgary (CAN),World Single Distances Championships 2024,f,2023,1000
24648.0,4681.0,69,Samsonsen,Julie Nistad,NOR,"1.17,07",2024-01-28,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1000
24915.0,4682.0,70,Hogaş,Mihaela,ROU,"1.17,09",2024-01-26,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1000
40406.0,4683.0,71,McCluskey,Abigail,CAN,"1.17,16",2023-12-01,Calgary (CAN),2023 CanAm International,f,2023,1000
43960.0,4684.0,71,Pergher,Serena,ITA,"1.17,16",2024-01-28,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1000
27798.0,4685.0,73,Silaeva,Kristina,KAZ,"1.17,17",2023-10-20,Astana (KAZ),Kazakhstan - Single Distances Championships 2024,f,2023,1000
69163.0,4686.0,74,Chen,Ying-Chu,TPE,"1.17,26",2023-12-30,Calgary (CAN),Time Trials,f,2023,1000
26490.0,4687.0,75,Baran,Martyna,POL,"1.17,29",2024-03-08,Inzell (GER),World Sprint Championships 2024,f,2023,1000
51876.0,4688.0,76,Yoshida,Yukino,JPN,"1.17,31",2023-10-22,Nagano (JPN),Japan - Single Distances Championships 2024,f,2023,1000
18046.0,4689.0,77,de Jong,Michelle,NED,"1.17,34",2023-10-29,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2023,1000
47806.0,4690.0,78,Westra,Sanne,NED,"1.17,43",2023-10-29,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2023,1000
36256.0,4691.0,79,Conijn,Merel,NED,"1.17,47",2023-12-22,Heerenveen (NED),Trainingwedstrijd Topteams/Deelnemers NKA,f,2023,1000
23717.0,4692.0,80,Wójcik,Andżelika,POL,"1.17,48",2023-10-20,Inzell (GER),International Qualifier KBSF,f,2023,1000
23494.0,4693.0,81,Wiklund,Ragne,NOR,"1.17,54",2023-11-18,Beijing-National (CHN),ISU World Cup,f,2023,1000
9561.0,4694.0,82,Golikova,Angelina,RUS,"1.17,56",2023-12-01,Chelyabinsk,Russia Cup Allround/Sprint,f,2023,1000
60901.0,4695.0,82,Quinn,Anna,USA,"1.17,56",2024-03-09,Salt Lake City (USA),AmCup Final,f,2023,1000
56405.0,4696.0,84,Hai,Tiange,CHN,"1.17,64",2024-01-11,Hailar (CHN),14th Winter Games of the People's Republic of China,f,2023,1000
26891.0,4697.0,85,Agafoshina,Elizaveta,RUS,"1.17,67",2023-11-04,Kolomna,Russia Cup 1,f,2023,1000
43398.0,4698.0,85,Kas,Sylke,NED,"1.17,67",2024-02-25,Heerenveen (NED),Netherlands - Sprint Championships 2024,f,2023,1000
50945.0,4699.0,87,McDougall,Brooklyn,CAN,"1.17,72",2023-09-22,Calgary (CAN),2023 Fall Classic,f,2023,1000
35343.0,4700.0,87,Laliberté-Roy,Rose,CAN,"1.17,72",2023-10-08,Calgary (CAN),Canada - Long Track Championships 2024,f,2023,1000
60904.0,4701.0,87,Tao,Jiaying,CHN,"1.17,72",2024-01-11,Hailar (CHN),14th Winter Games of the People's Republic of China,f,2023,1000
69048.0,4702.0,90,Sayutina,Aleksandra,RUS,"1.17,79",2024-02-15,Chelyabinsk,II All-Russia Spartakiada,f,2023,1000
51400.0,4703.0,91,Groenewoud,Jade,NED,"1.17,81",2023-12-22,Heerenveen (NED),Trainingwedstrijd Topteams/Deelnemers NKA,f,2023,1000
9632.0,4704.0,92,Anema,Reina,NED,"1.17,82",2023-10-21,Heerenveen (NED),Trainingswedstrijd Topteams en WCKT-Deelnemers,f,2023,1000
32662.0,4705.0,93,Kosaka,Rin,JPN,"1.17,85",2024-02-23,Inzell (GER),International Race,f,2023,1000
33707.0,4706.0,94,Stirnemann,Victoria,GER,"1.17,86",2024-03-01,Erfurt (GER),5. Deutschland-Cup Finale,f,2023,1000
47239.0,4707.0,95,Kosheleva,Ekaterina,RUS,"1.17,91",2023-11-04,Kolomna,Russia Cup 1,f,2023,1000
34067.0,4708.0,95,Damaratskaya,Hanna,BLR,"1.17,91",2023-11-04,Kolomna,Russia Cup 1,f,2023,1000
47615.0,4709.0,95,de Visser,Ju-Lin,NED,"1.17,91",2024-02-24,Heerenveen (NED),Netherlands - Sprint Championships 2024,f,2023,1000
45986.0,4710.0,95,Duizendstraal,Amber,NED,"1.17,91",2024-02-25,Heerenveen (NED),Netherlands - Sprint Championships 2024,f,2023,1000
51805.0,4711.0,99,Braun,Zofia,POL,"1.17,94",2024-03-09,Heerenveen (NED),Vikingrace 2024,f,2023,1000
24522.0,4712.0,100,Schulting,Suzanne,NED,"1.17,96",2024-01-27,Heerenveen (NED),Trainingswedstrijd KNSB- en Topteams,f,2023,1000
12830.0,4713.0,1,Takagi,Miho,JPN,"1.51,60",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
18036.0,4714.0,2,Rijpma-de Jong,Antoinette,NED,"1.52,04",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
32063.0,4715.0,3,Beune,Joy,NED,"1.52,23",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
30529.0,4716.0,4,Han,Mei,CHN,"1.52,72",2024-02-18,Calgary (CAN),World Single Distances Championships 2024,f,2023,1500
29434.0,4717.0,5,Groenewoud,Marijke,NED,"1.53,17",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
21549.0,4718.0,6,Sato,Ayano,JPN,"1.53,29",2024-02-18,Calgary (CAN),World Single Distances Championships 2024,f,2023,1500
20369.0,4719.0,7,Blondin,Ivanie,CAN,"1.53,33",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
66104.0,4720.0,8,Goetz,Kimi,USA,"1.53,71",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
18959.0,4721.0,9,Wijfje,Melissa,NED,"1.53,91",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
29245.0,4722.0,10,Bowe,Brittany,USA,"1.54,00",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
75784.0,4723.0,11,Maltais,Valerie,CAN,"1.54,08",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
6617.0,4724.0,11,Lollobrigida,Francesca,ITA,"1.54,08",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
19550.0,4725.0,13,Kiel,Esther,NED,"1.54,41",2023-10-27,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2023,1500
25214.0,4726.0,13,Dul,Elisa,NED,"1.54,41",2024-02-25,Heerenveen (NED),Netherlands - Allround Championships 2024,f,2023,1500
6532.0,4727.0,15,McGregor,Kaitlyn,SUI,"1.54,91",2024-02-18,Calgary (CAN),World Single Distances Championships 2024,f,2023,1500
23494.0,4728.0,16,Wiklund,Ragne,NOR,"1.55,04",2024-03-10,Inzell (GER),World Allround Championships 2024,f,2023,1500
235.0,4729.0,17,Manganello,Mia,USA,"1.55,11",2024-01-19,Salt Lake City (USA),ISU Four Continents Speed Skating Championships 2024,f,2023,1500
20301.0,4730.0,18,Kikuchi,Sumire,JPN,"1.55,25",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
54472.0,4731.0,19,Horikawa,Momoka,JPN,"1.55,42",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
5957.0,4732.0,20,Schouten,Irene,NED,"1.55,65",2023-12-22,Heerenveen (NED),Trainingwedstrijd Topteams/Deelnemers NKA,f,2023,1500
68934.0,4733.0,21,Myers,Greta,USA,"1.55,67",2024-03-10,Inzell (GER),World Allround Championships 2024,f,2023,1500
31536.0,4734.0,22,Leerdam,Jutta,NED,"1.55,71",2023-12-28,Heerenveen (NED),Netherlands - Single Distances Championships 2024,f,2023,1500
53733.0,4735.0,23,Yang,Binyu,CHN,"1.55,78",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
25628.0,4736.0,24,Smeding,Ellia,GBR,"1.55,83",2024-02-18,Calgary (CAN),World Single Distances Championships 2024,f,2023,1500
36256.0,4737.0,25,Conijn,Merel,NED,"1.55,95",2024-02-25,Heerenveen (NED),Netherlands - Allround Championships 2024,f,2023,1500
40406.0,4738.0,26,McCluskey,Abigail,CAN,"1.55,97",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
20443.0,4739.0,27,Weidemann,Isabelle,CAN,"1.56,16",2023-10-07,Calgary (CAN),Canada - Long Track Championships 2024,f,2023,1500
30773.0,4740.0,28,Onodera,Yuna,JPN,"1.56,36",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
25026.0,4741.0,29,Groot,Robin,NED,"1.56,54",2024-02-25,Heerenveen (NED),Netherlands - Allround Championships 2024,f,2023,1500
24419.0,4742.0,30,Golubeva,Elizaveta,KAZ,"1.56,59",2023-09-28,Astana (KAZ),Republic of Kazakhstan Cup 1,f,2023,1500
33984.0,4743.0,31,Morozova,Nadezhda,KAZ,"1.56,70",2023-09-28,Astana (KAZ),Republic of Kazakhstan Cup 1,f,2023,1500
49350.0,4744.0,31,Daleman,Angel,NED,"1.56,70",2023-10-27,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2023,1500
45876.0,4745.0,33,Li,Qishi,CHN,"1.56,80",2023-11-11,Obihiro (JPN),ISU World Cup,f,2023,1500
32801.0,4746.0,34,Desmarais,Alison,CAN,"1.56,87",2023-12-02,Calgary (CAN),2023 CanAm International,f,2023,1500
75754.0,4747.0,35,Yin,Qi,CHN,"1.56,88",2023-11-03,Hailar (CHN),China Cup 1,f,2023,1500
26026.0,4748.0,36,van Elst,Isabelle,BEL,"1.56,96",2024-02-18,Calgary (CAN),World Single Distances Championships 2024,f,2023,1500
78037.0,4749.0,37,Tas,Sandrine,BEL,"1.57,04",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
30528.0,4750.0,38,Tian,Ruining,CHN,"1.57,32",2024-02-18,Calgary (CAN),World Single Distances Championships 2024,f,2023,1500
26482.0,4751.0,39,Jabrzyk,Natalia,POL,"1.57,42",2024-02-18,Calgary (CAN),World Single Distances Championships 2024,f,2023,1500
46963.0,4752.0,40,Kang,Soo-Min,KOR,"1.57,43",2024-02-18,Calgary (CAN),World Single Distances Championships 2024,f,2023,1500
5675.0,4753.0,41,Aydova,Yekaterina,KAZ,"1.57,62",2024-02-18,Calgary (CAN),World Single Distances Championships 2024,f,2023,1500
30693.0,4754.0,42,Bosiek,Karolina,POL,"1.57,73",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
21025.0,4755.0,43,Park,Ji-Woo,KOR,"1.57,86",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
9632.0,4756.0,44,Anema,Reina,NED,"1.57,92",2024-02-25,Heerenveen (NED),Netherlands - Allround Championships 2024,f,2023,1500
99580.0,4757.0,45,Thorup,Sofia,DEN,"1.58,03",2023-10-21,Salt Lake City (USA),International Time Trial #1,f,2023,1500
36011.0,4758.0,46,de Boer,Myrthe,NED,"1.58,21",2023-12-28,Heerenveen (NED),Netherlands - Single Distances Championships 2024,f,2023,1500
29455.0,4759.0,47,Talsma,Kim,NED,"1.58,32",2023-10-27,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2023,1500
22.0,4760.0,48,Sáblíková,Martina,CZE,"1.58,39",2023-10-22,Inzell (GER),International Qualifier KBSF,f,2023,1500
36566.0,4761.0,49,Peveri,Laura,ITA,"1.58,49",2024-02-18,Calgary (CAN),World Single Distances Championships 2024,f,2023,1500
42470.0,4762.0,50,Härdi,Ramona,SUI,"1.58,58",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
51400.0,4763.0,51,Groenewoud,Jade,NED,"1.58,59",2023-10-27,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2023,1500
22909.0,4764.0,52,Lancee,Gioya,NED,"1.58,68",2023-12-28,Heerenveen (NED),Netherlands - Single Distances Championships 2024,f,2023,1500
20345.0,4765.0,53,Pearman,Maddison,CAN,"1.58,69",2023-09-16,Calgary (CAN),Time Trials,f,2023,1500
63959.0,4766.0,54,Løvås,Aurora Grinden,NOR,"1.58,73",2024-03-10,Inzell (GER),World Allround Championships 2024,f,2023,1500
27975.0,4767.0,55,Yamada,Rio,JPN,"1.58,82",2023-10-20,Nagano (JPN),Japan - Single Distances Championships 2024,f,2023,1500
22368.0,4768.0,56,de Neeling,Sanneke,NED,"1.58,90",2023-12-28,Heerenveen (NED),Netherlands - Single Distances Championships 2024,f,2023,1500
36633.0,4769.0,56,Scott,Alexa,CAN,"1.58,90",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
26647.0,4770.0,58,Kok,Femke,NED,"1.58,93",2023-09-30,Heerenveen (NED),Trainingswedstrijd KNSB- en Topteams,f,2023,1500
32662.0,4771.0,59,Kosaka,Rin,JPN,"1.59,00",2024-02-25,Inzell (GER),International Race,f,2023,1500
51022.0,4772.0,60,Veen,Meike,NED,"1.59,02",2024-01-13,Heerenveen (NED),Netherlands - Junior A/B Championships 2024,f,2023,1500
25726.0,4773.0,61,Verhaar,Paulien,NED,"1.59,03",2023-10-27,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2023,1500
31262.0,4774.0,62,Lamarche,Béatrice,CAN,"1.59,08",2023-10-07,Calgary (CAN),Canada - Long Track Championships 2024,f,2023,1500
13316.0,4775.0,63,Czyszczoń,Magdalena,POL,"1.59,19",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
70364.0,4776.0,64,Liu,Yunqi,CHN,"1.59,28",2024-02-25,Hailar (CHN),14th Winter Games of the People's Republic of China - Juniors,f,2023,1500
22023.0,4777.0,65,Eranina,Elena,RUS,"1.59,29",2023-11-04,Kolomna,Russia Cup 1,f,2023,1500
47239.0,4778.0,66,Kosheleva,Ekaterina,RUS,"1.59,37",2023-11-04,Kolomna,Russia Cup 1,f,2023,1500
29022.0,4779.0,67,Sloeva,Ekaterina,BLR,"1.59,39",2023-12-09,Minsk,Belarus Open Cup,f,2023,1500
76104.0,4780.0,68,Luciani,Veronica,ITA,"1.59,47",2024-01-06,Heerenveen (NED),ISU European Speed Skating Championships 2024,f,2023,1500
23846.0,4781.0,69,Kachanova,Daria,RUS,"1.59,48",2023-12-26,Irkutsk-Baikal,Russia - Single Distances Championships 2024,f,2023,1500
18131.0,4782.0,70,Haugen,Sofie Karoline,NOR,"1.59,57",2024-03-10,Inzell (GER),World Allround Championships 2024,f,2023,1500
18632.0,4783.0,71,Zhao,Xin,CHN,"1.59,58",2024-01-12,Hailar (CHN),14th Winter Games of the People's Republic of China,f,2023,1500
50916.0,4784.0,72,Hall,Laura,CAN,"1.59,62",2024-03-09,Calgary (CAN),Olympic Oval Grand Prix - Canada Cup Final,f,2023,1500
31024.0,4785.0,73,Kerkhoff,Bente,NED,"1.59,64",2023-11-10,Heerenveen (NED),Trainingswedstrijd Topteams,f,2023,1500
69992.0,4786.0,74,Noake,Hana,JPN,"1.59,66",2024-02-04,Hachinohe - YS Arena (JPN),ISU Junior World Cup Speed Skating #3,f,2023,1500
44683.0,4787.0,75,Hoogendoorn,Chloé,NED,"1.59,76",2023-10-27,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2023,1500
20937.0,4788.0,76,Hijlkema,Aveline,NED,"1.59,77",2023-10-27,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2023,1500
39075.0,4789.0,77,Adake,Ahenaer,CHN,"1.59,79",2024-01-12,Hailar (CHN),14th Winter Games of the People's Republic of China,f,2023,1500
23690.0,4790.0,78,Scholz,Lea Sophie,GER,"2.00,09",2023-10-29,Inzell (GER),Germany - Single Distances Championships 2024,f,2023,1500
26891.0,4791.0,79,Agafoshina,Elizaveta,RUS,"2.00,14",2023-11-04,Kolomna,Russia Cup 1,f,2023,1500
69048.0,4792.0,80,Sayutina,Aleksandra,RUS,"2.00,15",2023-11-04,Kolomna,Russia Cup 1,f,2023,1500
18931.0,4793.0,81,Visser,Esmee,NED,"2.00,24",2024-02-25,Heerenveen (NED),Netherlands - Allround Championships 2024,f,2023,1500
44488.0,4794.0,82,Kravchenko,Aleksandra,RUS,"2.00,26",2023-12-01,Chelyabinsk,Russia Cup Allround/Sprint,f,2023,1500
46144.0,4795.0,82,Schlörb,Josephine,GER,"2.00,26",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
33707.0,4796.0,84,Stirnemann,Victoria,GER,"2.00,29",2024-01-06,Heerenveen (NED),ISU European Speed Skating Championships 2024,f,2023,1500
25217.0,4797.0,85,Drost,Helga,NED,"2.00,30",2024-03-02,Heerenveen (NED),Trainingswedstrijd KNSB- en Topteams,f,2023,1500
70388.0,4798.0,86,Jiang,Jiamin,CHN,"2.00,35",2024-02-25,Hailar (CHN),14th Winter Games of the People's Republic of China - Juniors,f,2023,1500
41334.0,4799.0,87,Grenier,Rose-Anne,CAN,"2.00,43",2024-03-14,Calgary (CAN),Olympic Oval Finale 2024,f,2023,1500
27706.0,4800.0,88,Vijn,Evelien,NED,"2.00,47",2024-02-25,Heerenveen (NED),Netherlands - Allround Championships 2024,f,2023,1500
23748.0,4801.0,89,van der Werf,Naomi,NED,"2.00,52",2024-03-02,Heerenveen (NED),Trainingswedstrijd KNSB- en Topteams,f,2023,1500
54295.0,4802.0,90,Miyagawa,Emika,JPN,"2.00,53",2024-02-04,Hachinohe - YS Arena (JPN),ISU Junior World Cup Speed Skating #3,f,2023,1500
35944.0,4803.0,91,Ebbinge,Romée,NED,"2.00,68",2024-02-25,Heerenveen (NED),Netherlands - Allround Championships 2024,f,2023,1500
69164.0,4804.0,92,Kuršová,Zuzana,CZE,"2.00,71",2024-01-27,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,1500
67070.0,4805.0,93,Chen,Aoyu,CHN,"2.00,73",2024-02-25,Hailar (CHN),14th Winter Games of the People's Republic of China - Juniors,f,2023,1500
57991.0,4806.0,94,Dauranova,Alina,KAZ,"2.00,80",2023-11-17,Beijing-National (CHN),ISU World Cup,f,2023,1500
38142.0,4807.0,95,Grigoreva,Anastasiia,RUS,"2.00,86",2023-10-06,Kolomna,Kolomna Kremlin Cup,f,2023,1500
43312.0,4808.0,96,Takahashi,Yuka,JPN,"2.00,88",2023-10-20,Nagano (JPN),Japan - Single Distances Championships 2024,f,2023,1500
35619.0,4809.0,97,Ostlender,Anna,GER,"2.00,90",2024-02-25,Inzell (GER),International Race,f,2023,1500
50310.0,4810.0,98,Aldoshkina,Ekaterina,RUS,"2.00,95",2023-11-04,Kolomna,Russia Cup 1,f,2023,1500
51458.0,4811.0,99,Semyonova,Anastasiya,RUS,"2.00,97",2023-12-26,Irkutsk-Baikal,Russia - Single Distances Championships 2024,f,2023,1500
45111.0,4812.0,100,Jin,Wenjing,CHN,"2.01,26",2024-02-04,Quebec City (CAN),ISU World Cup Speed Skating #6,f,2023,1500
20443.0,4813.0,1,Weidemann,Isabelle,CAN,"3.55,53",2024-01-26,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,3000
32063.0,4814.0,2,Beune,Joy,NED,"3.55,72",2024-03-09,Inzell (GER),World Allround Championships 2024,f,2023,3000
5957.0,4815.0,3,Schouten,Irene,NED,"3.55,89",2023-10-28,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2023,3000
29434.0,4816.0,4,Groenewoud,Marijke,NED,"3.56,27",2024-01-05,Heerenveen (NED),ISU European Speed Skating Championships 2024,f,2023,3000
6617.0,4817.0,5,Lollobrigida,Francesca,ITA,"3.56,29",2024-01-26,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,3000
23494.0,4818.0,6,Wiklund,Ragne,NOR,"3.58,29",2024-03-09,Inzell (GER),World Allround Championships 2024,f,2023,3000
22.0,4819.0,7,Sáblíková,Martina,CZE,"3.58,33",2024-02-15,Calgary (CAN),World Single Distances Championships 2024,f,2023,3000
25214.0,4820.0,8,Dul,Elisa,NED,"3.58,45",2024-02-24,Heerenveen (NED),Netherlands - Allround Championships 2024,f,2023,3000
18036.0,4821.0,9,Rijpma-de Jong,Antoinette,NED,"3.59,20",2024-02-24,Heerenveen (NED),Netherlands - Allround Championships 2024,f,2023,3000
75784.0,4822.0,10,Maltais,Valerie,CAN,"3.59,71",2024-01-26,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,3000
24508.0,4823.0,11,in 't Hof,Sanne,NED,"4.01,03",2024-01-26,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,3000
53733.0,4824.0,12,Yang,Binyu,CHN,"4.01,32",2024-01-26,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,3000
20369.0,4825.0,13,Blondin,Ivanie,CAN,"4.01,55",2024-01-26,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,3000
36256.0,4826.0,13,Conijn,Merel,NED,"4.01,55",2024-02-24,Heerenveen (NED),Netherlands - Allround Championships 2024,f,2023,3000
54472.0,4827.0,15,Horikawa,Momoka,JPN,"4.01,89",2024-03-09,Inzell (GER),World Allround Championships 2024,f,2023,3000
25026.0,4828.0,16,Groot,Robin,NED,"4.02,72",2023-12-29,Heerenveen (NED),Netherlands - Single Distances Championships 2024,f,2023,3000
235.0,4829.0,17,Manganello,Mia,USA,"4.02,85",2024-01-20,Salt Lake City (USA),ISU Four Continents Speed Skating Championships 2024,f,2023,3000
19550.0,4830.0,18,Kiel,Esther,NED,"4.03,04",2023-10-28,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2023,3000
30529.0,4831.0,19,Han,Mei,CHN,"4.03,70",2024-03-09,Inzell (GER),World Allround Championships 2024,f,2023,3000
18959.0,4832.0,20,Wijfje,Melissa,NED,"4.03,82",2023-10-28,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2023,3000
6532.0,4833.0,21,McGregor,Kaitlyn,SUI,"4.04,25",2024-01-26,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,3000
18131.0,4834.0,22,Haugen,Sofie Karoline,NOR,"4.04,73",2024-01-26,Salt Lake City (USA),ISU World Cup Speed Skating #5,f,2023,3000
12830.0,4835.0,23,Takagi,Miho,JPN,"4.04,77",2023-11-19,Beijing-National (CHN),ISU World Cup,f,2023,3000
21549.0,4836.0,24,Sato,Ayano,JPN,"4.04,78",2024-03-09,Inzell (GER),World Allround Championships 2024,f,2023,3000
68934.0,4837.0,25,Myers,Greta,USA,"4.05,06",2024-01-20,Salt Lake City (USA),ISU Four Continents Speed Skating Championships 2024,f,2023,3000
25298.0,4838.0,26,Pruisscher,Arianna,NED,"4.05,64",2023-12-22,Heerenveen (NED),Trainingwedstrijd Topteams/Deelnemers NKA,f,2023,3000
